trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
45,False,"{'a': 0.1, 'e': 0.955}",20,0,-72.14287520749411,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
46,False,"{'a': 0.1, 'e': 0.954}",20,0,-42.15265665188611,"{0: 12, 1: 5, 2: 3, 3: 0, 4: 0}",0
47,False,"{'a': 0.1, 'e': 0.953}",25,7,-103.5677362544694,"{0: 12, 1: 2, 2: 1, 3: 1, 4: 2}",1
48,False,"{'a': 0.1, 'e': 0.952}",35,0,-82.73304845900293,"{0: 26, 1: 4, 2: 3, 3: 1, 4: 1}",0
49,False,"{'a': 0.1, 'e': 0.951}",20,0,-111.5427142653311,"{0: 13, 1: 1, 2: 2, 3: 3, 4: 1}",0
50,False,"{'a': 0.1, 'e': 0.95}",20,0,-102.01200700236541,"{0: 10, 1: 2, 2: 6, 3: 2, 4: 0}",0
51,False,"{'a': 0.1, 'e': 0.949}",20,10,9.967314720387623,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
52,False,"{'a': 0.1, 'e': 0.948}",25,8,-52.22872388866749,"{0: 12, 1: 2, 2: 2, 3: 0, 4: 1}",1
53,False,"{'a': 0.1, 'e': 0.947}",20,0,-173.81708693000564,"{0: 12, 1: 3, 2: 1, 3: 0, 4: 4}",0
54,False,"{'a': 0.1, 'e': 0.946}",25,0,-79.3763274877312,"{0: 16, 1: 1, 2: 7, 3: 1, 4: 0}",0
55,False,"{'a': 0.1, 'e': 0.945}",30,0,-133.71934871058252,"{0: 19, 1: 4, 2: 5, 3: 0, 4: 2}",0
56,False,"{'a': 0.1, 'e': 0.944}",20,0,-61.3526657378268,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
57,False,"{'a': 0.1, 'e': 0.943}",35,0,-207.9915152573029,"{0: 22, 1: 2, 2: 6, 3: 2, 4: 3}",0
58,False,"{'a': 0.1, 'e': 0.942}",20,0,-142.2643151569253,"{0: 10, 1: 3, 2: 4, 3: 1, 4: 2}",0
59,False,"{'a': 0.1, 'e': 0.941}",20,4,-57.79177437462338,"{0: 10, 1: 2, 2: 2, 3: 2, 4: 0}",1
60,False,"{'a': 0.1, 'e': 0.94}",30,0,-126.23096162019225,"{0: 18, 1: 1, 2: 10, 3: 0, 4: 1}",0
61,False,"{'a': 0.1, 'e': 0.939}",25,0,-182.28781922159538,"{0: 14, 1: 1, 2: 7, 3: 0, 4: 3}",0
62,False,"{'a': 0.1, 'e': 0.938}",25,0,-139.2154164935293,"{0: 11, 1: 7, 2: 5, 3: 1, 4: 1}",0
63,False,"{'a': 0.1, 'e': 0.9369999999999999}",25,0,-57.591722771603905,"{0: 17, 1: 4, 2: 3, 3: 1, 4: 0}",0
64,False,"{'a': 0.1, 'e': 0.9359999999999999}",20,0,-94.36008550149685,"{0: 11, 1: 3, 2: 5, 3: 0, 4: 1}",0
65,False,"{'a': 0.1, 'e': 0.9349999999999999}",25,0,-126.9964329375024,"{0: 14, 1: 3, 2: 5, 3: 2, 4: 1}",0
66,False,"{'a': 0.1, 'e': 0.9339999999999999}",20,0,-186.93345970901447,"{0: 7, 1: 5, 2: 5, 3: 0, 4: 3}",0
67,False,"{'a': 0.1, 'e': 0.9329999999999999}",30,0,-134.00051178555964,"{0: 22, 1: 2, 2: 3, 3: 0, 4: 3}",0
68,False,"{'a': 0.1, 'e': 0.9319999999999999}",20,8,-2.216933630618966,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
69,False,"{'a': 0.1, 'e': 0.9309999999999999}",20,0,-46.237373435717295,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
70,False,"{'a': 0.1, 'e': 0.9299999999999999}",20,0,-215.65788699754663,"{0: 9, 1: 2, 2: 4, 3: 1, 4: 4}",0
71,False,"{'a': 0.1, 'e': 0.9289999999999999}",20,1,-69.3301060642994,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 1}",1
72,False,"{'a': 0.1, 'e': 0.9279999999999999}",30,0,-164.71298340344026,"{0: 16, 1: 4, 2: 6, 3: 3, 4: 1}",0
73,False,"{'a': 0.1, 'e': 0.9269999999999999}",25,0,-163.13988225474722,"{0: 15, 1: 2, 2: 5, 3: 0, 4: 3}",0
74,False,"{'a': 0.1, 'e': 0.9259999999999999}",25,17,-6.044908782492492,"{0: 5, 1: 3, 2: 0, 3: 0, 4: 0}",1
75,False,"{'a': 0.1, 'e': 0.9249999999999999}",25,0,-123.11964962455804,"{0: 15, 1: 1, 2: 6, 3: 2, 4: 1}",0
76,False,"{'a': 0.1, 'e': 0.9239999999999999}",20,0,-115.69295019977905,"{0: 10, 1: 3, 2: 5, 3: 1, 4: 1}",0
77,False,"{'a': 0.1, 'e': 0.9229999999999999}",20,0,-60.596341683087445,"{0: 14, 1: 1, 2: 3, 3: 2, 4: 0}",0
78,False,"{'a': 0.1, 'e': 0.9219999999999999}",30,0,-175.2164486164633,"{0: 18, 1: 3, 2: 4, 3: 3, 4: 2}",0
79,False,"{'a': 0.1, 'e': 0.9209999999999999}",30,0,-277.76622588854224,"{0: 15, 1: 2, 2: 6, 3: 3, 4: 4}",0
80,False,"{'a': 0.1, 'e': 0.9199999999999999}",20,0,-78.40302926314186,"{0: 12, 1: 2, 2: 4, 3: 2, 4: 0}",0
81,False,"{'a': 0.1, 'e': 0.9189999999999999}",20,0,-35.83099326564352,"{0: 13, 1: 4, 2: 3, 3: 0, 4: 0}",0
82,False,"{'a': 0.1, 'e': 0.9179999999999999}",30,9,-59.374289206011596,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 1}",1
83,False,"{'a': 0.1, 'e': 0.9169999999999999}",20,0,-98.8159559713083,"{0: 13, 1: 3, 2: 2, 3: 0, 4: 2}",0
84,False,"{'a': 0.1, 'e': 0.9159999999999999}",25,0,-70.73879426849084,"{0: 15, 1: 4, 2: 5, 3: 1, 4: 0}",0
85,False,"{'a': 0.1, 'e': 0.9149999999999999}",20,0,-94.82932301688896,"{0: 10, 1: 5, 2: 4, 3: 0, 4: 1}",0
86,False,"{'a': 0.1, 'e': 0.9139999999999999}",25,0,-131.43003060213024,"{0: 18, 1: 1, 2: 3, 3: 0, 4: 3}",0
87,False,"{'a': 0.1, 'e': 0.9129999999999999}",20,0,-47.04397632677036,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
88,False,"{'a': 0.1, 'e': 0.9119999999999999}",20,0,-85.12612784780278,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
89,False,"{'a': 0.1, 'e': 0.9109999999999999}",25,0,-33.339379675203794,"{0: 19, 1: 3, 2: 2, 3: 1, 4: 0}",0
90,False,"{'a': 0.1, 'e': 0.9099999999999999}",30,0,-238.14446755969328,"{0: 20, 1: 1, 2: 3, 3: 1, 4: 5}",1
91,False,"{'a': 0.1, 'e': 0.9089999999999999}",20,0,-68.88159705078354,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
92,False,"{'a': 0.1, 'e': 0.9079999999999999}",25,0,-47.80822400302619,"{0: 20, 1: 2, 2: 2, 3: 0, 4: 1}",0
93,False,"{'a': 0.1, 'e': 0.9069999999999999}",30,0,-99.21406509458818,"{0: 18, 1: 3, 2: 8, 3: 1, 4: 0}",0
94,False,"{'a': 0.1, 'e': 0.9059999999999999}",20,8,-138.7092219812464,"{0: 4, 1: 1, 2: 4, 3: 1, 4: 2}",1
95,False,"{'a': 0.1, 'e': 0.9049999999999999}",30,0,-57.207183552837265,"{0: 19, 1: 5, 2: 6, 3: 0, 4: 0}",0
96,False,"{'a': 0.1, 'e': 0.9039999999999999}",20,0,-109.83763297464182,"{0: 13, 1: 1, 2: 2, 3: 3, 4: 1}",0
97,False,"{'a': 0.1, 'e': 0.9029999999999999}",30,15,-92.44415981740062,"{0: 8, 1: 1, 2: 4, 3: 1, 4: 1}",1
98,False,"{'a': 0.1, 'e': 0.9019999999999999}",20,0,-68.2125140381541,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
99,False,"{'a': 0.1, 'e': 0.9009999999999999}",20,0,-69.74738403756471,"{0: 13, 1: 1, 2: 4, 3: 2, 4: 0}",0
100,False,"{'a': 0.1, 'e': 0.8999999999999999}",25,0,-153.52241607684834,"{0: 14, 1: 2, 2: 6, 3: 1, 4: 2}",0
101,False,"{'a': 0.1, 'e': 0.8989999999999999}",20,0,-139.87838046513053,"{0: 9, 1: 4, 2: 5, 3: 0, 4: 2}",0
102,False,"{'a': 0.1, 'e': 0.8979999999999999}",25,0,-80.94472403639092,"{0: 18, 1: 1, 2: 4, 3: 1, 4: 1}",0
103,False,"{'a': 0.1, 'e': 0.8969999999999999}",30,0,-193.77318063688534,"{0: 16, 1: 3, 2: 8, 3: 0, 4: 3}",0
104,False,"{'a': 0.1, 'e': 0.8959999999999999}",20,0,-107.04912092392398,"{0: 12, 1: 0, 2: 6, 3: 1, 4: 1}",0
105,False,"{'a': 0.1, 'e': 0.8949999999999999}",25,0,-58.551033135122594,"{0: 17, 1: 2, 2: 5, 3: 1, 4: 0}",0
