trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
23,False,"{'a': 0.1, 'e': 0.8849999999999999}",30,0,-217.56544620544284,"{0: 19, 1: 0, 2: 7, 3: 0, 4: 4}",0
24,False,"{'a': 0.1, 'e': 0.8799999999999999}",25,0,-180.31290837814288,"{0: 10, 1: 6, 2: 6, 3: 1, 4: 2}",0
25,False,"{'a': 0.1, 'e': 0.8749999999999999}",20,0,-78.52325197158528,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
26,False,"{'a': 0.1, 'e': 0.8699999999999999}",35,13,-129.81273072326567,"{0: 11, 1: 5, 2: 4, 3: 0, 4: 2}",1
27,False,"{'a': 0.1, 'e': 0.8649999999999999}",20,0,-101.83816110146643,"{0: 11, 1: 2, 2: 6, 3: 0, 4: 1}",0
28,False,"{'a': 0.1, 'e': 0.8599999999999999}",25,12,-9.331980713466386,"{0: 9, 1: 3, 2: 1, 3: 0, 4: 0}",1
29,False,"{'a': 0.1, 'e': 0.8549999999999999}",25,0,-31.743372864255413,"{0: 19, 1: 1, 2: 5, 3: 0, 4: 0}",0
30,False,"{'a': 0.1, 'e': 0.8499999999999999}",30,0,-128.02332606083846,"{0: 21, 1: 2, 2: 4, 3: 1, 4: 2}",0
31,False,"{'a': 0.1, 'e': 0.8449999999999999}",30,0,-253.55780580514534,"{0: 18, 1: 1, 2: 5, 3: 1, 4: 5}",0
32,False,"{'a': 0.1, 'e': 0.8399999999999999}",20,0,-51.9406933428727,"{0: 14, 1: 4, 2: 1, 3: 0, 4: 1}",0
33,False,"{'a': 0.1, 'e': 0.8349999999999999}",30,0,-84.45632190885753,"{0: 18, 1: 6, 2: 5, 3: 1, 4: 0}",0
34,False,"{'a': 0.1, 'e': 0.8299999999999998}",20,0,-34.281422203830765,"{0: 13, 1: 4, 2: 3, 3: 0, 4: 0}",0
35,False,"{'a': 0.1, 'e': 0.8249999999999998}",25,0,-192.73036640942306,"{0: 15, 1: 3, 2: 2, 3: 1, 4: 4}",0
36,False,"{'a': 0.1, 'e': 0.8199999999999998}",20,10,-49.390379849348406,"{0: 6, 1: 2, 2: 1, 3: 0, 4: 1}",1
37,False,"{'a': 0.1, 'e': 0.8149999999999998}",20,0,-102.16492399244041,"{0: 11, 1: 3, 2: 4, 3: 1, 4: 1}",0
38,False,"{'a': 0.1, 'e': 0.8099999999999998}",20,0,-40.10324975586293,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 0}",0
39,False,"{'a': 0.1, 'e': 0.8049999999999998}",25,0,-86.64875973914154,"{0: 18, 1: 1, 2: 4, 3: 1, 4: 1}",0
40,False,"{'a': 0.1, 'e': 0.7999999999999998}",35,0,-204.07747851551838,"{0: 21, 1: 0, 2: 9, 3: 3, 4: 2}",0
41,False,"{'a': 0.1, 'e': 0.7949999999999998}",20,0,-151.05844973878465,"{0: 12, 1: 1, 2: 4, 3: 0, 4: 3}",0
42,False,"{'a': 0.1, 'e': 0.7899999999999998}",30,0,-173.59146577598386,"{0: 19, 1: 1, 2: 7, 3: 0, 4: 3}",0
43,False,"{'a': 0.1, 'e': 0.7849999999999998}",25,0,-56.16971386971908,"{0: 17, 1: 3, 2: 4, 3: 1, 4: 0}",0
44,False,"{'a': 0.1, 'e': 0.7799999999999998}",20,0,-106.08839445910121,"{0: 12, 1: 0, 2: 6, 3: 1, 4: 1}",0
45,False,"{'a': 0.1, 'e': 0.7749999999999998}",25,0,-106.20270204492448,"{0: 16, 1: 4, 2: 3, 3: 0, 4: 2}",0
46,False,"{'a': 0.1, 'e': 0.7699999999999998}",25,10,4.708963821394713,"{0: 13, 1: 2, 2: 0, 3: 0, 4: 0}",1
47,False,"{'a': 0.1, 'e': 0.7649999999999998}",25,0,-51.792562639225714,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 1}",0
48,False,"{'a': 0.1, 'e': 0.7599999999999998}",25,0,-99.56280464919031,"{0: 17, 1: 2, 2: 3, 3: 2, 4: 1}",0
49,False,"{'a': 0.1, 'e': 0.7549999999999998}",25,0,-102.7732563367464,"{0: 17, 1: 2, 2: 4, 3: 0, 4: 2}",0
50,False,"{'a': 0.1, 'e': 0.7499999999999998}",20,0,-76.87048685272855,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
51,False,"{'a': 0.1, 'e': 0.7449999999999998}",25,0,-87.01951661812934,"{0: 16, 1: 3, 2: 5, 3: 0, 4: 1}",0
52,False,"{'a': 0.1, 'e': 0.7399999999999998}",20,0,-28.11035996963634,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
53,False,"{'a': 0.1, 'e': 0.7349999999999998}",25,0,-94.10429429766074,"{0: 17, 1: 1, 2: 5, 3: 1, 4: 1}",0
54,False,"{'a': 0.1, 'e': 0.7299999999999998}",20,7,-56.90582163035887,"{0: 10, 1: 0, 2: 1, 3: 1, 4: 1}",1
55,False,"{'a': 0.1, 'e': 0.7249999999999998}",25,0,-58.65693881111008,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 1}",0
56,False,"{'a': 0.1, 'e': 0.7199999999999998}",25,0,-83.2188304864849,"{0: 16, 1: 2, 2: 5, 3: 2, 4: 0}",0
57,False,"{'a': 0.1, 'e': 0.7149999999999997}",20,0,-132.8366382668368,"{0: 9, 1: 5, 2: 4, 3: 0, 4: 2}",0
58,False,"{'a': 0.1, 'e': 0.7099999999999997}",20,0,-211.74425972533857,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 5}",0
59,False,"{'a': 0.1, 'e': 0.7049999999999997}",25,0,-135.51312092168655,"{0: 14, 1: 3, 2: 6, 3: 0, 4: 2}",0
60,False,"{'a': 0.1, 'e': 0.6999999999999997}",20,0,-47.46044892517902,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 0}",0
61,False,"{'a': 0.1, 'e': 0.6949999999999997}",25,0,-62.61387133930032,"{0: 16, 1: 4, 2: 4, 3: 1, 4: 0}",0
62,False,"{'a': 0.1, 'e': 0.6899999999999997}",20,0,-32.120399799041564,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",1
63,False,"{'a': 0.1, 'e': 0.6849999999999997}",20,0,-120.68263661655527,"{0: 11, 1: 3, 2: 4, 3: 0, 4: 2}",0
64,False,"{'a': 0.1, 'e': 0.6799999999999997}",30,0,-145.57391593892004,"{0: 23, 1: 0, 2: 3, 3: 1, 4: 3}",0
65,False,"{'a': 0.1, 'e': 0.6749999999999997}",20,0,-19.73419362272839,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
66,False,"{'a': 0.1, 'e': 0.6699999999999997}",20,0,-5.614585712141121,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",0
67,False,"{'a': 0.1, 'e': 0.6649999999999997}",25,0,-115.35297444627788,"{0: 18, 1: 0, 2: 5, 3: 0, 4: 2}",0
68,False,"{'a': 0.1, 'e': 0.6599999999999997}",25,0,-44.01626079319589,"{0: 20, 1: 3, 2: 1, 3: 0, 4: 1}",0
69,False,"{'a': 0.1, 'e': 0.6549999999999997}",20,0,-57.6855722557605,"{0: 13, 1: 1, 2: 5, 3: 1, 4: 0}",0
70,False,"{'a': 0.1, 'e': 0.6499999999999997}",35,0,-153.98357131538435,"{0: 23, 1: 2, 2: 8, 3: 0, 4: 2}",0
71,False,"{'a': 0.1, 'e': 0.6449999999999997}",20,0,-59.1844376761454,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",0
72,False,"{'a': 0.1, 'e': 0.6399999999999997}",25,0,-64.64132495968744,"{0: 18, 1: 2, 2: 3, 3: 2, 4: 0}",0
73,False,"{'a': 0.1, 'e': 0.6349999999999997}",20,13,-18.603282126179927,"{0: 5, 1: 0, 2: 1, 3: 1, 4: 0}",1
74,False,"{'a': 0.1, 'e': 0.6299999999999997}",20,11,-5.645492275560748,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
75,False,"{'a': 0.1, 'e': 0.6249999999999997}",25,11,-33.479882471635165,"{0: 11, 1: 0, 2: 1, 3: 2, 4: 0}",1
76,False,"{'a': 0.1, 'e': 0.6199999999999997}",20,0,-35.27428950241015,"{0: 12, 1: 5, 2: 3, 3: 0, 4: 0}",0
77,False,"{'a': 0.1, 'e': 0.6149999999999997}",25,3,-41.21347148941222,"{0: 19, 1: 1, 2: 0, 3: 1, 4: 1}",1
78,False,"{'a': 0.1, 'e': 0.6099999999999997}",20,13,-27.702223480518022,"{0: 4, 1: 1, 2: 1, 3: 1, 4: 0}",1
79,False,"{'a': 0.1, 'e': 0.6049999999999996}",30,0,-229.7187805414296,"{0: 16, 1: 1, 2: 7, 3: 3, 4: 3}",0
80,False,"{'a': 0.1, 'e': 0.5999999999999996}",20,0,-20.709846620362608,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
81,False,"{'a': 0.1, 'e': 0.5949999999999996}",20,3,-34.647606602942766,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 1}",1
82,False,"{'a': 0.1, 'e': 0.5899999999999996}",20,0,-110.51740620633528,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 2}",0
83,False,"{'a': 0.1, 'e': 0.5849999999999996}",20,0,-119.4665168840442,"{0: 14, 1: 0, 2: 2, 3: 2, 4: 2}",0
84,False,"{'a': 0.1, 'e': 0.5799999999999996}",30,0,-208.88823945295516,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 5}",0
85,False,"{'a': 0.1, 'e': 0.5749999999999996}",25,10,-21.886816900574217,"{0: 11, 1: 0, 2: 4, 3: 0, 4: 0}",1
86,False,"{'a': 0.1, 'e': 0.5699999999999996}",30,2,-61.469119907406444,"{0: 21, 1: 3, 2: 3, 3: 0, 4: 1}",1
87,False,"{'a': 0.1, 'e': 0.5649999999999996}",20,8,-28.38020743514953,"{0: 8, 1: 2, 2: 1, 3: 1, 4: 0}",1
88,False,"{'a': 0.1, 'e': 0.5599999999999996}",20,0,-62.10548515424739,"{0: 12, 1: 2, 2: 5, 3: 1, 4: 0}",0
89,False,"{'a': 0.1, 'e': 0.5549999999999996}",25,0,-53.89082732391881,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 1}",0
90,False,"{'a': 0.1, 'e': 0.5499999999999996}",30,2,-26.35660884299896,"{0: 23, 1: 0, 2: 4, 3: 1, 4: 0}",1
91,False,"{'a': 0.1, 'e': 0.5449999999999996}",25,0,-30.045804705243278,"{0: 17, 1: 5, 2: 3, 3: 0, 4: 0}",0
92,False,"{'a': 0.1, 'e': 0.5399999999999996}",20,0,-88.74268126678548,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
93,False,"{'a': 0.1, 'e': 0.5349999999999996}",20,0,-58.948580158262494,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
94,False,"{'a': 0.1, 'e': 0.5299999999999996}",30,0,-136.30672915374117,"{0: 22, 1: 0, 2: 5, 3: 0, 4: 3}",0
95,False,"{'a': 0.1, 'e': 0.5249999999999996}",30,12,-13.694823865493056,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 0}",1
96,False,"{'a': 0.1, 'e': 0.5199999999999996}",30,0,-43.90966103685969,"{0: 25, 1: 1, 2: 3, 3: 0, 4: 1}",0
97,False,"{'a': 0.1, 'e': 0.5149999999999996}",30,14,-47.61125620417746,"{0: 11, 1: 2, 2: 2, 3: 0, 4: 1}",1
98,False,"{'a': 0.1, 'e': 0.5099999999999996}",20,10,3.6468011639708298,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
99,False,"{'a': 0.1, 'e': 0.5049999999999996}",20,0,-35.19095062630216,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
100,False,"{'a': 0.1, 'e': 0.49999999999999956}",25,4,-68.62099719827792,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 1}",1
101,False,"{'a': 0.1, 'e': 0.49499999999999955}",20,0,-34.527844517350864,"{0: 16, 1: 3, 2: 0, 3: 0, 4: 1}",0
102,False,"{'a': 0.1, 'e': 0.48999999999999955}",25,16,-3.602424471626961,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
103,False,"{'a': 0.1, 'e': 0.48499999999999954}",35,0,-32.9318694742816,"{0: 28, 1: 2, 2: 5, 3: 0, 4: 0}",0
104,False,"{'a': 0.1, 'e': 0.47999999999999954}",25,0,-23.90078027301733,"{0: 18, 1: 4, 2: 3, 3: 0, 4: 0}",0
105,False,"{'a': 0.1, 'e': 0.47499999999999953}",20,0,-37.46059712809385,"{0: 17, 1: 1, 2: 0, 3: 1, 4: 1}",0
106,False,"{'a': 0.1, 'e': 0.46999999999999953}",25,0,-48.425114834643466,"{0: 22, 1: 1, 2: 0, 3: 0, 4: 2}",0
107,False,"{'a': 0.1, 'e': 0.4649999999999995}",30,0,-73.1797896482961,"{0: 23, 1: 0, 2: 6, 3: 0, 4: 1}",1
108,False,"{'a': 0.1, 'e': 0.4599999999999995}",20,0,-5.728524134250044,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
109,False,"{'a': 0.1, 'e': 0.4549999999999995}",20,5,-79.66468658718014,"{0: 9, 1: 1, 2: 3, 3: 1, 4: 1}",1
110,False,"{'a': 0.1, 'e': 0.4499999999999995}",25,8,-91.1967446439009,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 2}",1
111,False,"{'a': 0.1, 'e': 0.4449999999999995}",25,12,17.143260273173706,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
112,False,"{'a': 0.1, 'e': 0.4399999999999995}",25,17,-0.18118971343354695,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
113,False,"{'a': 0.1, 'e': 0.4349999999999995}",30,9,-76.60892659176027,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 2}",1
114,False,"{'a': 0.1, 'e': 0.4299999999999995}",20,11,-16.298079355405537,"{0: 6, 1: 0, 2: 3, 3: 0, 4: 0}",1
115,False,"{'a': 0.1, 'e': 0.4249999999999995}",25,2,-16.07504916658237,"{0: 17, 1: 2, 2: 4, 3: 0, 4: 0}",1
116,False,"{'a': 0.1, 'e': 0.4199999999999995}",25,6,-3.241359434464483,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 0}",1
117,False,"{'a': 0.1, 'e': 0.4149999999999995}",25,3,-37.233278082667624,"{0: 18, 1: 0, 2: 3, 3: 0, 4: 1}",1
118,False,"{'a': 0.1, 'e': 0.4099999999999995}",25,13,10.090584894231315,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
119,False,"{'a': 0.1, 'e': 0.40499999999999947}",25,14,0.9562707515495206,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
120,False,"{'a': 0.1, 'e': 0.39999999999999947}",20,0,2.2813762950127967,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
121,False,"{'a': 0.1, 'e': 0.39499999999999946}",20,0,-33.549450915134365,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",1
122,False,"{'a': 0.1, 'e': 0.38999999999999946}",20,0,-38.57423709846785,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
123,False,"{'a': 0.1, 'e': 0.38499999999999945}",20,6,-44.86390557994248,"{0: 10, 1: 2, 2: 1, 3: 0, 4: 1}",1
124,False,"{'a': 0.1, 'e': 0.37999999999999945}",20,0,12.80738475234058,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
125,False,"{'a': 0.1, 'e': 0.37499999999999944}",20,2,3.458278888514645,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 0}",1
126,False,"{'a': 0.1, 'e': 0.36999999999999944}",20,10,11.079923730769451,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
127,False,"{'a': 0.1, 'e': 0.36499999999999944}",20,0,5.931434450785805,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
128,False,"{'a': 0.1, 'e': 0.35999999999999943}",25,0,-60.01039763875224,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 1}",0
129,False,"{'a': 0.1, 'e': 0.3549999999999994}",20,12,14.002285825682197,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
130,False,"{'a': 0.1, 'e': 0.3499999999999994}",25,18,10.598582067431387,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
131,False,"{'a': 0.1, 'e': 0.3449999999999994}",20,0,13.917214715114802,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
132,False,"{'a': 0.1, 'e': 0.3399999999999994}",25,0,-117.06144946028128,"{0: 18, 1: 1, 2: 3, 3: 1, 4: 2}",0
133,False,"{'a': 0.1, 'e': 0.3349999999999994}",25,0,0.5809426110818148,"{0: 23, 1: 0, 2: 1, 3: 1, 4: 0}",0
134,False,"{'a': 0.1, 'e': 0.3299999999999994}",25,2,-52.20385439684846,"{0: 18, 1: 3, 2: 0, 3: 1, 4: 1}",1
135,False,"{'a': 0.1, 'e': 0.3249999999999994}",30,0,-22.63026526054922,"{0: 28, 1: 0, 2: 0, 3: 1, 4: 1}",0
136,False,"{'a': 0.1, 'e': 0.3199999999999994}",30,0,-77.87047076358495,"{0: 25, 1: 1, 2: 2, 3: 0, 4: 2}",0
137,False,"{'a': 0.1, 'e': 0.3149999999999994}",20,10,4.1178570056415404,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
138,False,"{'a': 0.1, 'e': 0.3099999999999994}",25,0,-58.541181015921005,"{0: 20, 1: 1, 2: 2, 3: 1, 4: 1}",0
139,False,"{'a': 0.1, 'e': 0.3049999999999994}",25,12,-26.671766632394334,"{0: 10, 1: 0, 2: 2, 3: 1, 4: 0}",1
140,False,"{'a': 0.1, 'e': 0.2999999999999994}",20,10,-24.774084238912028,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
141,False,"{'a': 0.1, 'e': 0.2949999999999994}",30,12,12.085060417496766,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
142,False,"{'a': 0.1, 'e': 0.28999999999999937}",20,0,16.50882129200204,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
143,False,"{'a': 0.1, 'e': 0.28499999999999936}",20,0,-43.630129747557326,"{0: 13, 1: 1, 2: 6, 3: 0, 4: 0}",0
144,False,"{'a': 0.1, 'e': 0.27999999999999936}",25,17,16.561096607683027,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
145,False,"{'a': 0.1, 'e': 0.27499999999999936}",25,0,-36.06047667623775,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 1}",0
146,False,"{'a': 0.1, 'e': 0.26999999999999935}",25,14,16.565694454319424,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
147,False,"{'a': 0.1, 'e': 0.26499999999999935}",20,0,-26.15092371314239,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",1
148,False,"{'a': 0.1, 'e': 0.25999999999999934}",30,13,-37.63344382437984,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 1}",1
149,False,"{'a': 0.1, 'e': 0.25499999999999934}",20,8,22.75894957240644,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
150,False,"{'a': 0.1, 'e': 0.24999999999999933}",25,0,-32.58525322326703,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
151,False,"{'a': 0.1, 'e': 0.24499999999999933}",20,2,5.188615221004757,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
152,False,"{'a': 0.1, 'e': 0.23999999999999932}",30,0,-141.20227470262984,"{0: 22, 1: 0, 2: 5, 3: 0, 4: 3}",0
153,False,"{'a': 0.1, 'e': 0.23499999999999932}",20,4,-30.24045123424337,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 1}",1
154,False,"{'a': 0.1, 'e': 0.22999999999999932}",20,11,9.657922376090504,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
155,False,"{'a': 0.1, 'e': 0.2249999999999993}",20,0,-5.311091737657705,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
156,False,"{'a': 0.1, 'e': 0.2199999999999993}",25,0,11.242551585287046,"{0: 22, 1: 2, 2: 1, 3: 0, 4: 0}",0
157,False,"{'a': 0.1, 'e': 0.2149999999999993}",35,13,2.0182108491968345,"{0: 19, 1: 0, 2: 3, 3: 0, 4: 0}",1
158,False,"{'a': 0.1, 'e': 0.2099999999999993}",20,0,-38.040995025091604,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",1
159,False,"{'a': 0.1, 'e': 0.2049999999999993}",20,0,-11.736583855307948,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
160,False,"{'a': 0.1, 'e': 0.1999999999999993}",20,8,-62.40915688063914,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 2}",1
161,False,"{'a': 0.1, 'e': 0.19499999999999929}",20,13,9.770515404901847,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
162,False,"{'a': 0.1, 'e': 0.18999999999999928}",30,14,-41.165414059997396,"{0: 12, 1: 2, 2: 1, 3: 0, 4: 1}",1
163,False,"{'a': 0.1, 'e': 0.18499999999999928}",35,0,29.661903702893426,"{0: 33, 1: 1, 2: 1, 3: 0, 4: 0}",0
164,False,"{'a': 0.1, 'e': 0.17999999999999927}",25,0,6.00062796780347,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
165,False,"{'a': 0.1, 'e': 0.17499999999999927}",30,20,16.71605386750482,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
166,False,"{'a': 0.1, 'e': 0.16999999999999926}",20,0,-7.071647733866535,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
167,False,"{'a': 0.1, 'e': 0.16499999999999926}",20,10,6.145704819922322,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
168,False,"{'a': 0.1, 'e': 0.15999999999999925}",25,17,15.905244163535556,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
169,False,"{'a': 0.1, 'e': 0.15499999999999925}",25,7,32.155608687326406,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
170,False,"{'a': 0.1, 'e': 0.14999999999999925}",20,11,-41.32511509666133,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 1}",1
171,False,"{'a': 0.1, 'e': 0.14499999999999924}",35,21,-41.89861938580066,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 1}",1
172,False,"{'a': 0.1, 'e': 0.13999999999999924}",20,0,20.527858062561357,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
173,False,"{'a': 0.1, 'e': 0.13499999999999923}",20,0,-26.153819108819306,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
174,False,"{'a': 0.1, 'e': 0.12999999999999923}",20,9,12.821198511874638,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
175,False,"{'a': 0.1, 'e': 0.12499999999999922}",30,0,9.754892898564574,"{0: 28, 1: 1, 2: 0, 3: 1, 4: 0}",0
176,False,"{'a': 0.1, 'e': 0.11999999999999922}",20,15,-10.273162195505645,"{0: 4, 1: 0, 2: 0, 3: 1, 4: 0}",1
177,False,"{'a': 0.1, 'e': 0.11499999999999921}",25,0,6.347065899996944,"{0: 23, 1: 0, 2: 1, 3: 1, 4: 0}",1
178,False,"{'a': 0.1, 'e': 0.10999999999999921}",25,11,23.152515889878888,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
179,False,"{'a': 0.1, 'e': 0.1049999999999992}",20,8,19.551931983623636,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
180,False,"{'a': 0.1, 'e': 0.0999999999999992}",20,0,27.2288566850973,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
181,False,"{'a': 0.1, 'e': 0.0949999999999992}",30,0,24.727639244314034,"{0: 28, 1: 1, 2: 1, 3: 0, 4: 0}",0
182,False,"{'a': 0.1, 'e': 0.08999999999999919}",20,6,9.343935791849603,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
183,False,"{'a': 0.1, 'e': 0.08499999999999919}",25,0,22.264352875428326,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
184,False,"{'a': 0.1, 'e': 0.07999999999999918}",25,13,21.702049526553015,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
