trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
36,False,"{'a': 0.5, 'e': 0.6399999999999997}",20,0,-68.32907435462143,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
37,False,"{'a': 0.5, 'e': 0.6299999999999997}",25,0,-159.77714555519654,"{0: 17, 1: 0, 2: 4, 3: 1, 4: 3}",0
38,False,"{'a': 0.5, 'e': 0.6199999999999997}",30,0,-92.40804876183869,"{0: 25, 1: 1, 2: 1, 3: 1, 4: 2}",0
39,False,"{'a': 0.5, 'e': 0.6099999999999997}",30,8,-57.09876855848264,"{0: 16, 1: 3, 2: 2, 3: 0, 4: 1}",1
40,False,"{'a': 0.5, 'e': 0.5999999999999996}",25,13,-32.24167671238813,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
41,False,"{'a': 0.5, 'e': 0.5899999999999996}",20,15,0.06952672661603065,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
42,False,"{'a': 0.5, 'e': 0.5799999999999996}",20,0,-12.482703723640695,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
43,False,"{'a': 0.5, 'e': 0.5699999999999996}",20,11,-7.839885181640083,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
44,False,"{'a': 0.5, 'e': 0.5599999999999996}",25,9,-13.217533023282906,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 0}",1
45,False,"{'a': 0.5, 'e': 0.5499999999999996}",20,0,-61.559015762248585,"{0: 11, 1: 3, 2: 6, 3: 0, 4: 0}",0
46,False,"{'a': 0.5, 'e': 0.5399999999999996}",25,9,-4.946678183010526,"{0: 13, 1: 2, 2: 1, 3: 0, 4: 0}",1
47,False,"{'a': 0.5, 'e': 0.5299999999999996}",30,18,-32.50441292105522,"{0: 8, 1: 0, 2: 3, 3: 1, 4: 0}",1
48,False,"{'a': 0.5, 'e': 0.5199999999999996}",20,3,-132.9541095669892,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 3}",1
49,False,"{'a': 0.5, 'e': 0.5099999999999996}",20,0,-106.28488503671737,"{0: 12, 1: 2, 2: 3, 3: 2, 4: 1}",0
50,False,"{'a': 0.5, 'e': 0.49999999999999956}",20,0,-132.70379722337248,"{0: 10, 1: 2, 2: 6, 3: 0, 4: 2}",0
51,False,"{'a': 0.5, 'e': 0.48999999999999955}",20,0,-51.32399349782842,"{0: 14, 1: 0, 2: 5, 3: 1, 4: 0}",0
52,False,"{'a': 0.5, 'e': 0.47999999999999954}",20,15,-33.60695563104975,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 1}",1
53,False,"{'a': 0.5, 'e': 0.46999999999999953}",20,14,-14.708796842404674,"{0: 4, 1: 0, 2: 2, 3: 0, 4: 0}",1
54,False,"{'a': 0.5, 'e': 0.4599999999999995}",20,0,-137.90852323951455,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 4}",0
55,False,"{'a': 0.5, 'e': 0.4499999999999995}",35,8,0.16155963451270594,"{0: 24, 1: 1, 2: 1, 3: 1, 4: 0}",1
56,False,"{'a': 0.5, 'e': 0.4399999999999995}",35,4,-64.96052606367418,"{0: 25, 1: 3, 2: 1, 3: 0, 4: 2}",1
57,False,"{'a': 0.5, 'e': 0.4299999999999995}",20,6,-46.92864657893368,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 1}",1
58,False,"{'a': 0.5, 'e': 0.4199999999999995}",20,5,-35.349787360094936,"{0: 10, 1: 1, 2: 3, 3: 1, 4: 0}",1
59,False,"{'a': 0.5, 'e': 0.4099999999999995}",25,17,2.0629084292834667,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
60,False,"{'a': 0.5, 'e': 0.39999999999999947}",25,0,-42.799455927931135,"{0: 21, 1: 1, 2: 1, 3: 1, 4: 1}",0
61,False,"{'a': 0.5, 'e': 0.38999999999999946}",20,3,-3.976375005075369,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 0}",1
62,False,"{'a': 0.5, 'e': 0.37999999999999945}",35,5,-35.215257415361854,"{0: 25, 1: 2, 2: 2, 3: 0, 4: 1}",1
63,False,"{'a': 0.5, 'e': 0.36999999999999944}",20,6,6.0742863298401755,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
64,False,"{'a': 0.5, 'e': 0.35999999999999943}",35,17,15.226635945706839,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
65,False,"{'a': 0.5, 'e': 0.3499999999999994}",20,15,10.636200840841973,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
66,False,"{'a': 0.5, 'e': 0.3399999999999994}",20,0,-42.73036368033192,"{0: 15, 1: 1, 2: 2, 3: 2, 4: 0}",0
67,False,"{'a': 0.5, 'e': 0.3299999999999994}",20,6,11.025750896266006,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
68,False,"{'a': 0.5, 'e': 0.3199999999999994}",25,4,-67.72740725605054,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 1}",1
69,False,"{'a': 0.5, 'e': 0.3099999999999994}",20,9,4.783828921712227,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
70,False,"{'a': 0.5, 'e': 0.2999999999999994}",20,0,-46.40101766798852,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
71,False,"{'a': 0.5, 'e': 0.28999999999999937}",25,6,-42.90053721440278,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 1}",1
72,False,"{'a': 0.5, 'e': 0.27999999999999936}",20,2,28.531421740214235,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
73,False,"{'a': 0.5, 'e': 0.26999999999999935}",20,10,7.434442503908414,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
74,False,"{'a': 0.5, 'e': 0.25999999999999934}",25,5,-30.215167269681842,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",1
75,False,"{'a': 0.5, 'e': 0.24999999999999933}",35,19,26.295091618885984,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
76,False,"{'a': 0.5, 'e': 0.23999999999999932}",20,13,14.539489099273261,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
77,False,"{'a': 0.5, 'e': 0.22999999999999932}",25,11,-40.89853066740638,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 1}",1
78,False,"{'a': 0.5, 'e': 0.2199999999999993}",25,18,12.419338998053647,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
79,False,"{'a': 0.5, 'e': 0.2099999999999993}",30,19,-26.21856871292961,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 1}",1
80,False,"{'a': 0.5, 'e': 0.1999999999999993}",20,9,-1.802858439439093,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
81,False,"{'a': 0.5, 'e': 0.18999999999999928}",30,11,9.140141328827216,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 0}",1
82,False,"{'a': 0.5, 'e': 0.17999999999999927}",20,12,15.294999881251684,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
83,False,"{'a': 0.5, 'e': 0.16999999999999926}",25,8,28.062951344031497,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
84,False,"{'a': 0.5, 'e': 0.15999999999999925}",25,10,16.425745333608912,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
85,False,"{'a': 0.5, 'e': 0.14999999999999925}",25,17,16.6141680983152,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
86,False,"{'a': 0.5, 'e': 0.13999999999999924}",30,16,16.63799421007642,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
87,False,"{'a': 0.5, 'e': 0.12999999999999923}",30,14,-3.170986860043945,"{0: 14, 1: 0, 2: 1, 3: 1, 4: 0}",1
88,False,"{'a': 0.5, 'e': 0.11999999999999923}",25,14,8.305221675957032,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
89,False,"{'a': 0.5, 'e': 0.10999999999999924}",20,16,6.8262230751839095,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
90,False,"{'a': 0.5, 'e': 0.09999999999999924}",20,16,8.76939904736734,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
91,False,"{'a': 0.5, 'e': 0.08999999999999925}",20,5,25.06205335610539,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
92,False,"{'a': 0.5, 'e': 0.07999999999999925}",20,8,-18.25190209324887,"{0: 10, 1: 0, 2: 1, 3: 1, 4: 0}",1
93,False,"{'a': 0.5, 'e': 0.06999999999999926}",25,13,-44.31258798793063,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 1}",1
94,False,"{'a': 0.5, 'e': 0.059999999999999255}",25,11,-12.86231001575478,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
95,False,"{'a': 0.5, 'e': 0.04999999999999925}",20,7,-17.528710569493295,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
1,True,"{'a': 0, 'e': 0}",25,13,19.353406035147604,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0, 'e': 0}",20,14,12.579116674266455,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0, 'e': 0}",30,13,28.336927168441797,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0, 'e': 0}",20,3,30.15855900570636,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0, 'e': 0}",20,8,21.50626604452755,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0, 'e': 0}",25,11,25.510475851395594,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0, 'e': 0}",25,8,31.140206400082498,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0, 'e': 0}",35,18,31.714647275431343,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0, 'e': 0}",20,14,14.00434112509505,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0, 'e': 0}",20,6,21.646262538217325,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
