trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
86,False,"{'a': 0.5, 'e': 0.42133422215476846}",35,0,-71.74824359422962,"{0: 30, 1: 0, 2: 3, 3: 0, 4: 2}",0
87,False,"{'a': 0.5, 'e': 0.4171208799332208}",25,0,-1.716752931085378,"{0: 21, 1: 2, 2: 2, 3: 0, 4: 0}",0
88,False,"{'a': 0.5, 'e': 0.4129496711338886}",20,8,3.002550557109405,"{0: 10, 1: 2, 2: 0, 3: 0, 4: 0}",1
89,False,"{'a': 0.5, 'e': 0.4088201744225497}",20,0,-26.399635922080922,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
90,False,"{'a': 0.5, 'e': 0.4047319726783242}",30,4,-80.55315274968932,"{0: 21, 1: 1, 2: 1, 3: 1, 4: 2}",1
91,False,"{'a': 0.5, 'e': 0.400684652951541}",20,11,18.7859102105261,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
92,False,"{'a': 0.5, 'e': 0.3966778064220256}",25,0,-53.05473199021889,"{0: 22, 1: 0, 2: 0, 3: 2, 4: 1}",0
93,False,"{'a': 0.5, 'e': 0.39271102835780536}",20,6,-37.402548517859145,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 1}",1
94,False,"{'a': 0.5, 'e': 0.3887839180742273}",20,16,7.353378641724407,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
95,False,"{'a': 0.5, 'e': 0.38489607889348504}",30,0,11.913174158294082,"{0: 26, 1: 2, 2: 2, 3: 0, 4: 0}",0
96,False,"{'a': 0.5, 'e': 0.38104711810455016}",20,7,2.135387359893639,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
97,False,"{'a': 0.5, 'e': 0.37723664692350467}",30,24,11.262717746432498,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
98,False,"{'a': 0.5, 'e': 0.3734642804542696}",20,8,17.743219907828696,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
99,False,"{'a': 0.5, 'e': 0.3697296376497269}",25,11,9.011452125002824,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
100,False,"{'a': 0.5, 'e': 0.3660323412732296}",25,17,-27.393987178261945,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
101,False,"{'a': 0.5, 'e': 0.3623720178604973}",30,21,20.425387160744613,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
102,False,"{'a': 0.5, 'e': 0.3587482976818923}",30,16,10.610796708277844,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
103,False,"{'a': 0.5, 'e': 0.3551608147050734}",20,0,9.29806396515594,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
104,False,"{'a': 0.5, 'e': 0.35160920655802264}",25,0,-110.70519347804287,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 3}",0
105,False,"{'a': 0.5, 'e': 0.3480931144924424}",20,14,15.543760481201586,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
106,False,"{'a': 0.5, 'e': 0.344612183347518}",30,8,-1.8177120845603074,"{0: 18, 1: 2, 2: 2, 3: 0, 4: 0}",1
107,False,"{'a': 0.5, 'e': 0.3411660615140428}",20,0,-0.6636677677144789,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
108,False,"{'a': 0.5, 'e': 0.33775440089890235}",25,10,1.806588951302794,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
109,False,"{'a': 0.5, 'e': 0.3343768568899133}",25,16,-1.511138555556896,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
110,False,"{'a': 0.5, 'e': 0.3310330883210142}",20,12,4.469712870906773,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
111,False,"{'a': 0.5, 'e': 0.32772275743780405}",25,7,14.242716788820083,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
112,False,"{'a': 0.5, 'e': 0.324445529863426}",25,0,25.12247183646633,"{0: 22, 1: 3, 2: 0, 3: 0, 4: 0}",0
113,False,"{'a': 0.5, 'e': 0.32120107456479174}",20,11,14.245717728867927,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
114,False,"{'a': 0.5, 'e': 0.3179890638191438}",30,18,-6.85176079244344,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 0}",1
115,False,"{'a': 0.5, 'e': 0.31480917318095236}",25,3,30.17670844644644,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 0}",1
116,False,"{'a': 0.5, 'e': 0.31166108144914284}",20,13,-25.72327222402432,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
117,False,"{'a': 0.5, 'e': 0.3085444706346514}",25,5,3.4174228811488665,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",1
118,False,"{'a': 0.5, 'e': 0.3054590259283049}",20,11,-36.414719081816806,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 1}",1
119,False,"{'a': 0.5, 'e': 0.3024044356690218}",20,12,16.175265086141927,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
120,False,"{'a': 0.5, 'e': 0.2993803913123316}",20,11,10.865794451230734,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
121,False,"{'a': 0.5, 'e': 0.29638658739920826}",20,4,-10.189254268949055,"{0: 12, 1: 1, 2: 3, 3: 0, 4: 0}",1
122,False,"{'a': 0.5, 'e': 0.2934227215252162}",20,0,8.002743508447878,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
123,False,"{'a': 0.5, 'e': 0.29048849430996404}",20,16,5.346015009676664,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
124,False,"{'a': 0.5, 'e': 0.2875836093668644}",20,12,12.67226372754542,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
125,False,"{'a': 0.5, 'e': 0.28470777327319574}",25,15,5.522980960024377,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
126,False,"{'a': 0.5, 'e': 0.2818606955404638}",30,10,-44.587513575204746,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",1
127,False,"{'a': 0.5, 'e': 0.27904208858505913}",25,13,17.901449076049726,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
128,False,"{'a': 0.5, 'e': 0.27625166769920856}",20,16,7.778197710393056,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
129,False,"{'a': 0.5, 'e': 0.2734891510222165}",30,16,-3.0462201915636884,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
130,False,"{'a': 0.5, 'e': 0.27075425951199433}",20,10,-65.49921649042801,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 2}",1
131,False,"{'a': 0.5, 'e': 0.2680467169168744}",25,13,1.7989993765990286,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
132,False,"{'a': 0.5, 'e': 0.2653662497477056}",25,16,6.797880697103595,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
133,False,"{'a': 0.5, 'e': 0.26271258725022856}",25,13,5.771149324305712,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
134,False,"{'a': 0.5, 'e': 0.26008546137772626}",20,2,-10.611248360270165,"{0: 15, 1: 1, 2: 1, 3: 1, 4: 0}",1
135,False,"{'a': 0.5, 'e': 0.257484606763949}",25,11,-17.332404814012314,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
136,False,"{'a': 0.5, 'e': 0.25490976069630955}",20,0,-18.29655037076461,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
137,False,"{'a': 0.5, 'e': 0.25236066308934646}",20,9,-37.160296060680835,"{0: 8, 1: 0, 2: 1, 3: 2, 4: 0}",1
138,False,"{'a': 0.5, 'e': 0.249837056458453}",30,4,-18.776072592215154,"{0: 22, 1: 2, 2: 1, 3: 0, 4: 1}",1
139,False,"{'a': 0.5, 'e': 0.24733868589386848}",20,10,6.872247460933167,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
140,False,"{'a': 0.5, 'e': 0.2448652990349298}",25,11,5.314985765488697,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
141,False,"{'a': 0.5, 'e': 0.2424166460445805}",20,11,-7.130687800541934,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
142,False,"{'a': 0.5, 'e': 0.2399924795841347}",20,10,1.78526227429249,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
