trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
17,False,"{'a': 0.1, 'e': 0.9149999999999999}",25,0,-125.91833803966782,"{0: 14, 1: 3, 2: 6, 3: 1, 4: 1}",0
18,False,"{'a': 0.1, 'e': 0.9099999999999999}",25,0,-127.99077537575633,"{0: 16, 1: 1, 2: 6, 3: 0, 4: 2}",0
19,False,"{'a': 0.1, 'e': 0.9049999999999999}",20,0,-142.01303318488124,"{0: 12, 1: 2, 2: 2, 3: 2, 4: 2}",0
20,False,"{'a': 0.1, 'e': 0.8999999999999999}",30,0,-109.93595070771204,"{0: 16, 1: 3, 2: 10, 3: 1, 4: 0}",0
21,False,"{'a': 0.1, 'e': 0.8949999999999999}",25,0,-173.68999717594778,"{0: 11, 1: 6, 2: 5, 3: 1, 4: 2}",0
22,False,"{'a': 0.1, 'e': 0.8899999999999999}",20,0,-111.01314302609626,"{0: 10, 1: 4, 2: 4, 3: 1, 4: 1}",0
23,False,"{'a': 0.1, 'e': 0.8849999999999999}",30,0,-176.922915238637,"{0: 16, 1: 4, 2: 7, 3: 1, 4: 2}",0
24,False,"{'a': 0.1, 'e': 0.8799999999999999}",25,0,-155.56882074841005,"{0: 15, 1: 4, 2: 3, 3: 0, 4: 3}",0
25,False,"{'a': 0.1, 'e': 0.8749999999999999}",20,1,-30.581602596978808,"{0: 13, 1: 5, 2: 0, 3: 1, 4: 0}",1
26,False,"{'a': 0.1, 'e': 0.8699999999999999}",20,0,-150.9337865376232,"{0: 11, 1: 3, 2: 3, 3: 0, 4: 3}",0
27,False,"{'a': 0.1, 'e': 0.8649999999999999}",20,0,-104.9872949315729,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 2}",0
28,False,"{'a': 0.1, 'e': 0.8599999999999999}",25,0,-111.48785155095956,"{0: 18, 1: 1, 2: 3, 3: 1, 4: 2}",0
29,False,"{'a': 0.1, 'e': 0.8549999999999999}",30,13,-16.981018239681156,"{0: 12, 1: 3, 2: 2, 3: 0, 4: 0}",1
30,False,"{'a': 0.1, 'e': 0.8499999999999999}",20,0,-79.49951454383051,"{0: 12, 1: 2, 2: 4, 3: 2, 4: 0}",0
31,False,"{'a': 0.1, 'e': 0.8449999999999999}",20,0,-21.93030556510229,"{0: 13, 1: 6, 2: 1, 3: 0, 4: 0}",0
32,False,"{'a': 0.1, 'e': 0.8399999999999999}",25,0,-117.19227315333042,"{0: 14, 1: 3, 2: 6, 3: 1, 4: 1}",0
33,False,"{'a': 0.1, 'e': 0.8349999999999999}",20,0,-73.0545483995658,"{0: 11, 1: 4, 2: 3, 3: 2, 4: 0}",0
34,False,"{'a': 0.1, 'e': 0.8299999999999998}",20,11,-40.71033506422503,"{0: 4, 1: 2, 2: 2, 3: 1, 4: 0}",1
35,False,"{'a': 0.1, 'e': 0.8249999999999998}",20,0,-102.59778834462591,"{0: 11, 1: 3, 2: 4, 3: 1, 4: 1}",0
36,False,"{'a': 0.1, 'e': 0.8199999999999998}",20,0,-95.85762815601083,"{0: 13, 1: 1, 2: 3, 3: 2, 4: 1}",0
37,False,"{'a': 0.1, 'e': 0.8149999999999998}",20,13,-0.08712093685576638,"{0: 5, 1: 2, 2: 0, 3: 0, 4: 0}",1
38,False,"{'a': 0.1, 'e': 0.8099999999999998}",30,0,-141.35134764726817,"{0: 18, 1: 3, 2: 7, 3: 0, 4: 2}",0
39,False,"{'a': 0.1, 'e': 0.8049999999999998}",25,10,-14.316373682824647,"{0: 12, 1: 2, 2: 0, 3: 1, 4: 0}",1
40,False,"{'a': 0.1, 'e': 0.7999999999999998}",20,0,-32.01909189481775,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 1}",0
41,False,"{'a': 0.1, 'e': 0.7949999999999998}",30,0,-207.83416618814687,"{0: 17, 1: 1, 2: 8, 3: 1, 4: 3}",0
42,False,"{'a': 0.1, 'e': 0.7899999999999998}",20,0,-34.91256837154619,"{0: 13, 1: 3, 2: 4, 3: 0, 4: 0}",0
43,False,"{'a': 0.1, 'e': 0.7849999999999998}",25,0,-87.63713574786719,"{0: 16, 1: 3, 2: 5, 3: 0, 4: 1}",0
44,False,"{'a': 0.1, 'e': 0.7799999999999998}",20,0,-55.86042452643515,"{0: 12, 1: 2, 2: 6, 3: 0, 4: 0}",0
45,False,"{'a': 0.1, 'e': 0.7749999999999998}",30,0,-109.79117515226841,"{0: 17, 1: 6, 2: 6, 3: 0, 4: 1}",0
46,False,"{'a': 0.1, 'e': 0.7699999999999998}",30,0,-171.3706765426754,"{0: 18, 1: 1, 2: 7, 3: 2, 4: 2}",0
47,False,"{'a': 0.1, 'e': 0.7649999999999998}",25,0,-77.87302679904049,"{0: 17, 1: 2, 2: 5, 3: 0, 4: 1}",0
48,False,"{'a': 0.1, 'e': 0.7599999999999998}",20,0,-93.54408328085917,"{0: 13, 1: 0, 2: 5, 3: 1, 4: 1}",0
49,False,"{'a': 0.1, 'e': 0.7549999999999998}",20,0,-109.8113667996662,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 2}",0
50,False,"{'a': 0.1, 'e': 0.7499999999999998}",25,0,-58.34216172294477,"{0: 16, 1: 2, 2: 7, 3: 0, 4: 0}",0
51,False,"{'a': 0.1, 'e': 0.7449999999999998}",30,0,-152.88628432129445,"{0: 20, 1: 0, 2: 6, 3: 2, 4: 2}",0
52,False,"{'a': 0.1, 'e': 0.7399999999999998}",20,11,3.1750752072543627,"{0: 7, 1: 2, 2: 0, 3: 0, 4: 0}",1
53,False,"{'a': 0.1, 'e': 0.7349999999999998}",20,0,-18.480535693604327,"{0: 16, 1: 2, 2: 1, 3: 1, 4: 0}",0
54,False,"{'a': 0.1, 'e': 0.7299999999999998}",20,0,-123.51169713458287,"{0: 12, 1: 1, 2: 5, 3: 0, 4: 2}",0
55,False,"{'a': 0.1, 'e': 0.7249999999999998}",20,0,-58.3163066337757,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
56,False,"{'a': 0.1, 'e': 0.7199999999999998}",20,8,-92.84412486977311,"{0: 6, 1: 0, 2: 4, 3: 1, 4: 1}",1
57,False,"{'a': 0.1, 'e': 0.7149999999999997}",20,0,-117.22263692572952,"{0: 11, 1: 0, 2: 7, 3: 1, 4: 1}",0
58,False,"{'a': 0.1, 'e': 0.7099999999999997}",20,0,-74.90027949518975,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
59,False,"{'a': 0.1, 'e': 0.7049999999999997}",25,0,-75.50787142583489,"{0: 19, 1: 0, 2: 4, 3: 1, 4: 1}",0
60,False,"{'a': 0.1, 'e': 0.6999999999999997}",25,0,6.357573925405209,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
61,False,"{'a': 0.1, 'e': 0.6949999999999997}",30,0,-41.131472712744795,"{0: 22, 1: 5, 2: 2, 3: 1, 4: 0}",0
62,False,"{'a': 0.1, 'e': 0.6899999999999997}",20,0,-29.30835543756106,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 0}",0
63,False,"{'a': 0.1, 'e': 0.6849999999999997}",20,0,-7.90609195395692,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
64,False,"{'a': 0.1, 'e': 0.6799999999999997}",25,7,-22.5713480886986,"{0: 14, 1: 1, 2: 2, 3: 1, 4: 0}",1
65,False,"{'a': 0.1, 'e': 0.6749999999999997}",25,0,-31.03882987761085,"{0: 20, 1: 2, 2: 2, 3: 1, 4: 0}",0
66,False,"{'a': 0.1, 'e': 0.6699999999999997}",35,20,-18.579160860574977,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 0}",1
67,False,"{'a': 0.1, 'e': 0.6649999999999997}",20,10,2.362346794072396,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
68,False,"{'a': 0.1, 'e': 0.6599999999999997}",30,0,-119.81678232024859,"{0: 21, 1: 3, 2: 3, 3: 1, 4: 2}",0
69,False,"{'a': 0.1, 'e': 0.6549999999999997}",35,0,-266.8083471044954,"{0: 20, 1: 5, 2: 3, 3: 2, 4: 5}",0
70,False,"{'a': 0.1, 'e': 0.6499999999999997}",25,14,-11.54335820485645,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 0}",1
71,False,"{'a': 0.1, 'e': 0.6449999999999997}",20,10,-47.87547036353039,"{0: 6, 1: 1, 2: 1, 3: 2, 4: 0}",1
72,False,"{'a': 0.1, 'e': 0.6399999999999997}",20,0,-33.594998317105755,"{0: 13, 1: 4, 2: 3, 3: 0, 4: 0}",0
73,False,"{'a': 0.1, 'e': 0.6349999999999997}",25,16,-43.73898764312605,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 1}",1
74,False,"{'a': 0.1, 'e': 0.6299999999999997}",20,16,10.615339509977833,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
75,False,"{'a': 0.1, 'e': 0.6249999999999997}",25,0,-61.34582811528789,"{0: 17, 1: 0, 2: 8, 3: 0, 4: 0}",0
76,False,"{'a': 0.1, 'e': 0.6199999999999997}",30,0,-123.40477098523807,"{0: 19, 1: 4, 2: 3, 3: 3, 4: 1}",0
77,False,"{'a': 0.1, 'e': 0.6149999999999997}",20,0,6.954452325760174,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
78,False,"{'a': 0.1, 'e': 0.6099999999999997}",25,0,-204.29476739422066,"{0: 13, 1: 2, 2: 5, 3: 2, 4: 3}",0
79,False,"{'a': 0.1, 'e': 0.6049999999999996}",20,0,-24.326747586550663,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
80,False,"{'a': 0.1, 'e': 0.5999999999999996}",30,20,-24.816249827250072,"{0: 8, 1: 0, 2: 0, 3: 2, 4: 0}",1
81,False,"{'a': 0.1, 'e': 0.5949999999999996}",25,6,-60.042316187199816,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 1}",1
82,False,"{'a': 0.1, 'e': 0.5899999999999996}",20,0,-3.899182306799191,"{0: 16, 1: 3, 2: 1, 3: 0, 4: 0}",0
83,False,"{'a': 0.1, 'e': 0.5849999999999996}",20,0,-86.65740531037225,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
84,False,"{'a': 0.1, 'e': 0.5799999999999996}",20,0,12.03866216753345,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
85,False,"{'a': 0.1, 'e': 0.5749999999999996}",25,0,-75.57993869644667,"{0: 19, 1: 0, 2: 4, 3: 1, 4: 1}",0
86,False,"{'a': 0.1, 'e': 0.5699999999999996}",25,9,-13.489029830199012,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 0}",1
87,False,"{'a': 0.1, 'e': 0.5649999999999996}",30,0,-67.57944099064305,"{0: 23, 1: 0, 2: 4, 3: 3, 4: 0}",0
88,False,"{'a': 0.1, 'e': 0.5599999999999996}",20,0,-34.044222730712114,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
89,False,"{'a': 0.1, 'e': 0.5549999999999996}",20,7,-52.49994087697655,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 1}",1
90,False,"{'a': 0.1, 'e': 0.5499999999999996}",30,14,-60.15273860398507,"{0: 11, 1: 2, 2: 1, 3: 1, 4: 1}",1
91,False,"{'a': 0.1, 'e': 0.5449999999999996}",20,14,3.144390714695551,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
92,False,"{'a': 0.1, 'e': 0.5399999999999996}",25,0,-18.88156484524618,"{0: 19, 1: 3, 2: 3, 3: 0, 4: 0}",0
93,False,"{'a': 0.1, 'e': 0.5349999999999996}",20,0,-14.990906403844672,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
94,False,"{'a': 0.1, 'e': 0.5299999999999996}",20,10,-26.110626684660307,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
95,False,"{'a': 0.1, 'e': 0.5249999999999996}",25,10,-1.31055499342689,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
96,False,"{'a': 0.1, 'e': 0.5199999999999996}",20,0,-68.12913951197925,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
97,False,"{'a': 0.1, 'e': 0.5149999999999996}",25,0,-74.15024714900483,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 2}",0
98,False,"{'a': 0.1, 'e': 0.5099999999999996}",25,7,-15.096814294507404,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 0}",1
99,False,"{'a': 0.1, 'e': 0.5049999999999996}",30,20,8.638191902615553,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
100,False,"{'a': 0.1, 'e': 0.49999999999999956}",20,0,4.429212542985821,"{0: 17, 1: 3, 2: 0, 3: 0, 4: 0}",0
101,False,"{'a': 0.1, 'e': 0.49499999999999955}",25,0,-16.89743548459648,"{0: 20, 1: 1, 2: 4, 3: 0, 4: 0}",0
102,False,"{'a': 0.1, 'e': 0.48999999999999955}",25,0,-90.03378049809638,"{0: 19, 1: 1, 2: 3, 3: 0, 4: 2}",0
103,False,"{'a': 0.1, 'e': 0.48499999999999954}",20,6,11.860195513562406,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
104,False,"{'a': 0.1, 'e': 0.47999999999999954}",20,0,-1.6121536691743055,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
105,False,"{'a': 0.1, 'e': 0.47499999999999953}",25,8,16.301482400384238,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
106,False,"{'a': 0.1, 'e': 0.46999999999999953}",25,0,-51.30918456712908,"{0: 20, 1: 2, 2: 1, 3: 1, 4: 1}",0
107,False,"{'a': 0.1, 'e': 0.4649999999999995}",25,0,-45.37574824789289,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 1}",0
108,False,"{'a': 0.1, 'e': 0.4599999999999995}",30,0,-0.7740613098664206,"{0: 25, 1: 1, 2: 4, 3: 0, 4: 0}",0
109,False,"{'a': 0.1, 'e': 0.4549999999999995}",20,16,7.827218420780609,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
110,False,"{'a': 0.1, 'e': 0.4499999999999995}",20,3,1.0183263772994522,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
111,False,"{'a': 0.1, 'e': 0.4449999999999995}",20,0,-124.06567408287525,"{0: 14, 1: 2, 2: 1, 3: 0, 4: 3}",0
112,False,"{'a': 0.1, 'e': 0.4399999999999995}",20,4,-58.085515289299465,"{0: 11, 1: 1, 2: 3, 3: 0, 4: 1}",1
113,False,"{'a': 0.1, 'e': 0.4349999999999995}",20,0,-13.668366805462902,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
114,False,"{'a': 0.1, 'e': 0.4299999999999995}",35,24,-23.216162373181085,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
115,False,"{'a': 0.1, 'e': 0.4249999999999995}",20,0,-83.65080058012822,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
116,False,"{'a': 0.1, 'e': 0.4199999999999995}",25,15,-32.99789174166894,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
117,False,"{'a': 0.1, 'e': 0.4149999999999995}",20,9,-3.1911424277619513,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
118,False,"{'a': 0.1, 'e': 0.4099999999999995}",20,2,-8.008553042732906,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 0}",1
119,False,"{'a': 0.1, 'e': 0.40499999999999947}",30,4,-64.36794670745061,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 2}",1
120,False,"{'a': 0.1, 'e': 0.39999999999999947}",20,11,15.95394641109438,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
121,False,"{'a': 0.1, 'e': 0.39499999999999946}",25,0,-72.68977373248455,"{0: 15, 1: 4, 2: 5, 3: 1, 4: 0}",0
122,False,"{'a': 0.1, 'e': 0.38999999999999946}",25,16,16.078874789570616,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
123,False,"{'a': 0.1, 'e': 0.38499999999999945}",20,0,-27.620075926789873,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
124,False,"{'a': 0.1, 'e': 0.37999999999999945}",20,13,-40.54511557818189,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 1}",1
125,False,"{'a': 0.1, 'e': 0.37499999999999944}",25,15,6.000690614427263,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
126,False,"{'a': 0.1, 'e': 0.36999999999999944}",20,0,-93.07061727612226,"{0: 16, 1: 0, 2: 0, 3: 2, 4: 2}",0
127,False,"{'a': 0.1, 'e': 0.36499999999999944}",20,9,-13.953221240203256,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 0}",1
128,False,"{'a': 0.1, 'e': 0.35999999999999943}",20,12,3.8634813700847506,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
129,False,"{'a': 0.1, 'e': 0.3549999999999994}",25,5,7.6866893613683445,"{0: 17, 1: 3, 2: 0, 3: 0, 4: 0}",1
130,False,"{'a': 0.1, 'e': 0.3499999999999994}",20,12,-7.1424826062276825,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
131,False,"{'a': 0.1, 'e': 0.3449999999999994}",25,10,7.206721710100198,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
132,False,"{'a': 0.1, 'e': 0.3399999999999994}",20,14,14.87689252530691,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
133,False,"{'a': 0.1, 'e': 0.3349999999999994}",20,12,2.2317652473168623,"{0: 6, 1: 2, 2: 0, 3: 0, 4: 0}",1
134,False,"{'a': 0.1, 'e': 0.3299999999999994}",20,12,12.626758981747862,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
135,False,"{'a': 0.1, 'e': 0.3249999999999994}",20,0,15.422735134617099,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
136,False,"{'a': 0.1, 'e': 0.3199999999999994}",20,4,-34.1929222796347,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 1}",1
137,False,"{'a': 0.1, 'e': 0.3149999999999994}",20,0,16.186247213761614,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
138,False,"{'a': 0.1, 'e': 0.3099999999999994}",25,20,9.19260814295424,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
139,False,"{'a': 0.1, 'e': 0.3049999999999994}",25,8,17.652974438007607,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
140,False,"{'a': 0.1, 'e': 0.2999999999999994}",25,17,16.924603147201715,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
141,False,"{'a': 0.1, 'e': 0.2949999999999994}",25,11,-8.471519260290354,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
142,False,"{'a': 0.1, 'e': 0.28999999999999937}",35,0,-55.55934057741596,"{0: 30, 1: 0, 2: 3, 3: 1, 4: 1}",0
143,False,"{'a': 0.1, 'e': 0.28499999999999936}",25,8,7.781897757811117,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
144,False,"{'a': 0.1, 'e': 0.27999999999999936}",25,12,18.431232707499884,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
145,False,"{'a': 0.1, 'e': 0.27499999999999936}",30,22,14.15637498974478,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
146,False,"{'a': 0.1, 'e': 0.26999999999999935}",20,0,-39.993553408059874,"{0: 17, 1: 1, 2: 0, 3: 1, 4: 1}",0
147,False,"{'a': 0.1, 'e': 0.26499999999999935}",20,4,12.263342150454854,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
148,False,"{'a': 0.1, 'e': 0.25999999999999934}",20,8,24.506025847666063,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
149,False,"{'a': 0.1, 'e': 0.25499999999999934}",30,20,-2.7477001980426383,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
150,False,"{'a': 0.1, 'e': 0.24999999999999933}",20,7,19.022781457390035,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
151,False,"{'a': 0.1, 'e': 0.24499999999999933}",25,13,17.36727968408039,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
152,False,"{'a': 0.1, 'e': 0.23999999999999932}",20,11,15.851791875239924,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
153,False,"{'a': 0.1, 'e': 0.23499999999999932}",35,6,9.4563176860348,"{0: 25, 1: 3, 2: 1, 3: 0, 4: 0}",1
154,False,"{'a': 0.1, 'e': 0.22999999999999932}",20,0,-13.866783835442233,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
155,False,"{'a': 0.1, 'e': 0.2249999999999993}",20,13,14.70330295929968,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
156,False,"{'a': 0.1, 'e': 0.2199999999999993}",25,0,3.3292194941849385,"{0: 23, 1: 1, 2: 0, 3: 1, 4: 0}",0
157,False,"{'a': 0.1, 'e': 0.2149999999999993}",20,7,-33.928949090001545,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 1}",1
158,False,"{'a': 0.1, 'e': 0.2099999999999993}",25,0,-46.193685137350585,"{0: 21, 1: 1, 2: 1, 3: 1, 4: 1}",0
159,False,"{'a': 0.1, 'e': 0.2049999999999993}",20,3,21.453689372144154,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
160,False,"{'a': 0.1, 'e': 0.1999999999999993}",20,2,-27.799051777030115,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 1}",1
161,False,"{'a': 0.1, 'e': 0.19499999999999929}",25,13,-5.378915681013968,"{0: 10, 1: 1, 2: 0, 3: 1, 4: 0}",1
162,False,"{'a': 0.1, 'e': 0.18999999999999928}",20,7,-0.03352574309229839,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
163,False,"{'a': 0.1, 'e': 0.18499999999999928}",25,15,2.994299112150162,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
164,False,"{'a': 0.1, 'e': 0.17999999999999927}",30,15,13.203555229875327,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
165,False,"{'a': 0.1, 'e': 0.17499999999999927}",35,12,23.90627732217572,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
166,False,"{'a': 0.1, 'e': 0.16999999999999926}",20,13,-13.177489174908363,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 0}",1
167,False,"{'a': 0.1, 'e': 0.16499999999999926}",35,4,32.186914050032456,"{0: 29, 1: 1, 2: 1, 3: 0, 4: 0}",1
168,False,"{'a': 0.1, 'e': 0.15999999999999925}",20,2,14.27168305124252,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
169,False,"{'a': 0.1, 'e': 0.15499999999999925}",25,19,10.684084234593916,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
170,False,"{'a': 0.1, 'e': 0.14999999999999925}",20,14,12.748700813300994,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
171,False,"{'a': 0.1, 'e': 0.14499999999999924}",20,9,19.149323004796315,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
172,False,"{'a': 0.1, 'e': 0.13999999999999924}",25,0,21.65016238188753,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
173,False,"{'a': 0.1, 'e': 0.13499999999999923}",20,0,30.724727096780498,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
174,False,"{'a': 0.1, 'e': 0.12999999999999923}",20,9,11.79395370331436,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
175,False,"{'a': 0.1, 'e': 0.12499999999999922}",30,14,27.329333020839627,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
176,False,"{'a': 0.1, 'e': 0.11999999999999922}",25,15,13.81954741681576,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
177,False,"{'a': 0.1, 'e': 0.11499999999999921}",25,17,16.45520378335069,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
178,False,"{'a': 0.1, 'e': 0.10999999999999921}",20,10,18.728623196532688,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
179,False,"{'a': 0.1, 'e': 0.1049999999999992}",20,15,10.053427435841842,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
180,False,"{'a': 0.1, 'e': 0.0999999999999992}",20,11,14.384153919789295,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
181,False,"{'a': 0.1, 'e': 0.0949999999999992}",25,6,28.158124404439725,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
182,False,"{'a': 0.1, 'e': 0.08999999999999919}",20,14,12.836873615207033,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
183,False,"{'a': 0.1, 'e': 0.08499999999999919}",20,10,15.118864942422102,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
184,False,"{'a': 0.1, 'e': 0.07999999999999918}",20,2,27.725220900680878,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
