trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
154,False,"{'a': 0.2, 'e': 0.21272570322901904}",25,6,-4.870161664921332,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 0}",1
155,False,"{'a': 0.2, 'e': 0.21059844619672885}",25,14,19.289381156654215,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
156,False,"{'a': 0.2, 'e': 0.20849246173476157}",30,11,-17.08567813250016,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 0}",1
157,False,"{'a': 0.2, 'e': 0.20640753711741397}",25,10,27.732484691480987,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
158,False,"{'a': 0.2, 'e': 0.20434346174623982}",35,15,30.93850731550964,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
159,False,"{'a': 0.2, 'e': 0.20230002712877743}",20,12,-10.567825913538337,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
160,False,"{'a': 0.2, 'e': 0.20027702685748966}",20,8,19.23363550669765,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
161,False,"{'a': 0.2, 'e': 0.19827425658891476}",20,12,3.9105293346991887,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
162,False,"{'a': 0.2, 'e': 0.1962915140230256}",20,10,19.267343580720084,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
163,False,"{'a': 0.2, 'e': 0.19432859888279536}",30,9,13.834238141232033,"{0: 19, 1: 0, 2: 2, 3: 0, 4: 0}",1
164,False,"{'a': 0.2, 'e': 0.1923853128939674}",25,6,10.937426557792941,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 0}",1
165,False,"{'a': 0.2, 'e': 0.19046145976502774}",25,14,13.810235325527087,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
166,False,"{'a': 0.2, 'e': 0.18855684516737745}",20,5,2.9502603735785664,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
167,False,"{'a': 0.2, 'e': 0.18667127671570366}",25,11,-17.102152011645288,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
168,False,"{'a': 0.2, 'e': 0.18480456394854664}",35,17,-17.755886041556437,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 1}",1
169,False,"{'a': 0.2, 'e': 0.18295651830906118}",20,12,11.873710515877198,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
170,False,"{'a': 0.2, 'e': 0.18112695312597057}",35,15,24.417771857572195,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",1
171,False,"{'a': 0.2, 'e': 0.17931568359471087}",20,9,8.948074738146907,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
172,False,"{'a': 0.2, 'e': 0.17752252675876376}",20,9,5.92456994680308,"{0: 9, 1: 2, 2: 0, 3: 0, 4: 0}",1
173,False,"{'a': 0.2, 'e': 0.17574730149117612}",35,18,31.4956620644964,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
174,False,"{'a': 0.2, 'e': 0.17398982847626437}",35,9,1.1116748325938994,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 1}",1
175,False,"{'a': 0.2, 'e': 0.17224993019150173}",20,8,-15.846735582820177,"{0: 9, 1: 1, 2: 1, 3: 1, 4: 0}",1
176,False,"{'a': 0.2, 'e': 0.17052743088958672}",20,9,6.096599488221478,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
177,False,"{'a': 0.2, 'e': 0.16882215658069086}",20,9,9.816527728808758,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
178,False,"{'a': 0.2, 'e': 0.16713393501488394}",20,8,21.21396255553155,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
179,False,"{'a': 0.2, 'e': 0.1654625956647351}",25,17,13.659849959321713,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
180,False,"{'a': 0.2, 'e': 0.16380796970808775}",20,5,14.155341468728079,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
181,False,"{'a': 0.2, 'e': 0.16216989001100687}",30,20,3.2660010380733384,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
