trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
42,False,"{'a': 0.5, 'e': 0.9832000000000019}",20,0,-135.19067528123782,"{0: 11, 1: 1, 2: 6, 3: 0, 4: 2}",0
43,False,"{'a': 0.5, 'e': 0.9828000000000019}",20,0,-83.52175344068941,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
44,False,"{'a': 0.5, 'e': 0.9824000000000019}",25,0,-87.3376620885114,"{0: 16, 1: 4, 2: 4, 3: 0, 4: 1}",0
45,False,"{'a': 0.5, 'e': 0.982000000000002}",25,0,-119.00246618826714,"{0: 14, 1: 1, 2: 9, 3: 0, 4: 1}",0
46,False,"{'a': 0.5, 'e': 0.981600000000002}",25,12,-17.957334941699248,"{0: 9, 1: 2, 2: 2, 3: 0, 4: 0}",1
47,False,"{'a': 0.5, 'e': 0.9812000000000021}",25,3,-20.877688118351436,"{0: 16, 1: 3, 2: 3, 3: 0, 4: 0}",1
48,False,"{'a': 0.5, 'e': 0.9808000000000021}",20,0,-83.57148297059264,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
49,False,"{'a': 0.5, 'e': 0.9804000000000022}",25,0,-218.4854446330517,"{0: 13, 1: 4, 2: 3, 3: 1, 4: 4}",0
50,False,"{'a': 0.5, 'e': 0.9800000000000022}",30,0,-181.82404900325852,"{0: 17, 1: 2, 2: 8, 3: 0, 4: 3}",0
51,False,"{'a': 0.5, 'e': 0.9796000000000022}",25,5,-87.3939310984705,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",1
52,False,"{'a': 0.5, 'e': 0.9792000000000023}",30,0,-112.65920798427177,"{0: 18, 1: 6, 2: 4, 3: 1, 4: 1}",0
53,False,"{'a': 0.5, 'e': 0.9788000000000023}",20,10,-33.372608048999716,"{0: 6, 1: 2, 2: 1, 3: 1, 4: 0}",1
54,False,"{'a': 0.5, 'e': 0.9784000000000024}",35,0,-93.83010820468611,"{0: 23, 1: 4, 2: 6, 3: 2, 4: 0}",0
55,False,"{'a': 0.5, 'e': 0.9780000000000024}",20,0,-201.50308138023033,"{0: 9, 1: 4, 2: 2, 3: 1, 4: 4}",1
56,False,"{'a': 0.5, 'e': 0.9776000000000025}",30,0,-249.03448800816327,"{0: 18, 1: 1, 2: 5, 3: 1, 4: 5}",0
57,False,"{'a': 0.5, 'e': 0.9772000000000025}",25,0,-175.854775947333,"{0: 14, 1: 0, 2: 7, 3: 2, 4: 2}",0
58,False,"{'a': 0.5, 'e': 0.9768000000000026}",25,18,-0.7736229292855783,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
59,False,"{'a': 0.5, 'e': 0.9764000000000026}",25,0,-232.8945868925109,"{0: 10, 1: 4, 2: 6, 3: 2, 4: 3}",0
60,False,"{'a': 0.5, 'e': 0.9760000000000026}",25,0,-130.2227608862321,"{0: 15, 1: 3, 2: 5, 3: 0, 4: 2}",0
61,False,"{'a': 0.5, 'e': 0.9756000000000027}",20,0,-74.08798168353596,"{0: 12, 1: 0, 2: 7, 3: 1, 4: 0}",0
62,False,"{'a': 0.5, 'e': 0.9752000000000027}",20,0,-81.77820853876405,"{0: 10, 1: 3, 2: 6, 3: 1, 4: 0}",0
63,False,"{'a': 0.5, 'e': 0.9748000000000028}",25,0,-141.45006732492888,"{0: 15, 1: 4, 2: 2, 3: 2, 4: 2}",0
64,False,"{'a': 0.5, 'e': 0.9744000000000028}",25,0,-122.16801819696397,"{0: 14, 1: 5, 2: 3, 3: 2, 4: 1}",0
65,False,"{'a': 0.5, 'e': 0.9740000000000029}",20,0,-112.07078318225791,"{0: 11, 1: 4, 2: 3, 3: 0, 4: 2}",0
66,False,"{'a': 0.5, 'e': 0.9736000000000029}",25,0,-107.62780635891725,"{0: 17, 1: 3, 2: 3, 3: 0, 4: 2}",0
67,False,"{'a': 0.5, 'e': 0.973200000000003}",25,0,-73.7957481044499,"{0: 18, 1: 2, 2: 3, 3: 1, 4: 1}",0
